monthly_spending,premium_subscription,income,age,urban_area,family_size,free_trial_banner
9943.468692055052,1,65286.379151948255,27.0,1,2,0
14167.72050991768,1,77326.40378147608,28.0,1,1,1
15304.276038888704,1,61634.35076805202,44.0,1,2,0
5731.7559344547535,0,96376.41896540027,33.0,1,2,0
5634.299929936337,0,68515.84934203255,45.0,1,2,0
23988.780282656367,1,57946.60068225033,29.0,1,5,0
16820.23029776096,1,105323.54106127935,21.0,1,2,1
22286.552661820708,1,124294.69960235509,35.0,1,2,0
13346.518613811648,1,129149.62731194611,25.0,1,2,1
4850.331640768982,0,40330.47458497218,47.0,0,3,0
13154.153834220953,1,50654.147711030615,36.0,1,2,0
10249.846777124803,1,28261.393150252912,35.0,1,1,0
18280.192064342275,1,58730.677887985454,44.0,1,2,0
5450.72622028744,0,81475.84763226444,41.0,0,3,0
13288.506800708496,1,61920.0560054519,33.0,1,1,1
30069.50756343587,1,173759.15167038087,32.0,1,2,0
2679.1137467641256,0,54018.30839546492,40.0,1,1,0
7295.650358425633,0,38397.42665953001,50.0,1,4,0
8463.637020069746,0,87926.11190585552,40.0,1,1,1
12025.320378427714,1,71322.48499413041,43.0,1,4,0
4585.1357518221785,0,87100.79566732523,41.0,1,2,0
5587.643661492037,0,77025.66564739781,23.0,1,2,0
20719.082883840034,1,74748.38459613995,36.0,1,3,0
2381.2674854913002,0,22899.046668487164,41.0,1,2,0
11610.940256103788,1,46025.13716115006,27.0,1,4,1
2455.836026916983,0,49258.51578649395,28.0,1,1,1
3922.081170098463,0,55604.41207918747,39.0,1,3,0
19172.467508035796,1,52881.25360103972,29.0,1,5,0
7402.4688259727445,0,81341.31783113845,40.0,1,2,1
7303.77888081189,0,89361.14565642159,32.0,1,2,0
6862.176779639984,1,37578.206111046,39.0,1,2,0
16582.444363739043,1,93283.84338429512,35.0,1,2,0
2204.5651361815085,0,88688.37228408855,43.0,0,3,0
9322.573766034184,0,83523.6440489629,23.0,1,2,0
1124.2732972987526,0,32566.93393009949,18.0,1,2,0
4486.148927845748,0,82478.35301074169,27.0,1,1,0
12115.652180780578,1,68961.08988214382,32.0,1,2,1
14193.388845273115,1,106984.58499591945,27.0,1,2,1
5361.071966850662,0,161486.7536682031,53.0,0,2,1
23814.15429879843,1,146390.63981816894,26.0,1,3,1
22052.12529421755,1,70005.00973545169,31.0,1,4,1
5500.832201355999,0,66109.16396563174,40.0,1,2,0
12260.967555937568,1,90760.01843434607,27.0,1,3,0
13643.767081293608,1,37891.421632098645,40.0,1,4,0
10785.469352159758,1,32037.373725252313,26.0,1,1,0
2989.5956143585463,0,52246.840755397294,35.0,0,1,1
6951.900919460415,0,121818.12794148852,49.0,0,2,0
5112.387664499137,0,56074.46681173505,41.0,1,1,1
15824.265014075387,1,140265.23611767942,45.0,0,2,1
4439.932651056544,0,16414.8806391194,45.0,1,2,0
1.0,0,29923.42168281041,40.0,1,1,0
13751.228628907136,1,62202.82113532713,27.0,1,3,1
6704.044612106809,0,103166.27341999269,29.0,1,2,0
21907.498551294593,1,63907.272890386455,39.0,1,5,1
20332.30390943868,1,63080.92013425656,52.0,1,3,0
3500.3370269341267,0,62263.41246299567,18.0,1,2,0
13611.921059690305,1,27406.928703489677,24.0,1,5,0
13232.53526336502,1,118070.17584399815,52.0,1,3,0
2039.1398502618567,0,47033.605699852575,30.0,1,1,1
18095.74318223229,1,114092.67418876797,24.0,1,3,1
8450.541011248853,1,63878.51089086592,38.0,0,2,0
6946.206901618459,0,112879.95565372873,21.0,0,3,1
18507.96509946504,1,78560.86789328576,18.0,1,4,0
7071.357560374979,1,62734.24531046172,31.0,1,2,0
1.0,0,74097.03696698074,42.0,0,2,0
3928.1827239393033,0,31682.22875105695,51.0,1,3,0
9822.683632070397,1,66370.9449459877,20.0,1,3,0
18154.35981712637,1,156063.79751431503,34.0,1,3,1
4035.993606741544,0,127273.90585001491,18.0,0,1,1
3040.1798883817273,0,40436.50352745203,48.0,0,1,0
9021.357728435165,0,85207.34565159262,52.0,1,5,0
17374.090888908122,1,74906.05013218755,29.0,1,3,0
5904.52925517179,0,99567.80417479906,49.0,0,1,1
4041.1318235209706,0,69360.75126350009,36.0,1,2,1
6233.50757068897,1,58879.48480414944,34.0,1,2,1
12423.937052920832,1,128709.78087616106,23.0,1,3,1
15539.294354991063,1,73732.45032103543,35.0,1,1,1
22698.58607558476,1,123962.22498686779,30.0,1,3,1
9221.65138144971,0,107709.50370873095,40.0,0,3,0
9244.901404324573,0,56260.97314870253,36.0,1,2,0
12584.125653982912,1,60870.25208348903,31.0,0,3,0
23293.072086118696,1,173670.69316322097,26.0,1,2,0
16732.911855958024,1,72819.65344975505,33.0,1,3,0
7846.3597603998805,0,45282.946711933764,31.0,1,3,0
1.0,0,36314.716851858415,23.0,1,1,0
9135.948515778466,0,107695.83795839237,29.0,0,3,1
10887.422954498566,1,71692.89014749623,39.0,0,3,0
1.0,1,44531.586472731884,29.0,1,2,0
14994.610792245947,1,92715.63647738556,26.0,0,3,0
14173.441710774001,1,71673.35556331213,34.0,1,1,1
3208.24399220323,0,28847.03416134123,47.0,0,2,0
2659.450957620581,0,88817.83712693176,39.0,1,1,1
16351.563978347567,1,128874.63014247171,24.0,0,4,0
6132.292865602621,0,237976.0019236757,41.0,0,2,1
18485.26467915601,1,67336.0667394085,25.0,1,3,1
12117.159815602361,0,74334.0816753807,39.0,0,2,0
8138.572441650472,0,147753.17183486855,30.0,1,2,1
8575.23990038066,0,71995.66108458597,39.0,0,4,0
13669.504055445928,1,75937.88113301223,29.0,1,3,0
10075.728911209495,1,48276.04743345854,41.0,1,4,0
6488.385514336414,0,32952.171598892615,45.0,1,3,0
8108.367731694886,0,104437.48773613245,45.0,1,3,0
5875.3922401401505,0,35003.904157014425,44.0,1,3,0
6504.550121402947,0,117046.68151036694,33.0,0,3,0
5045.104821471767,0,44619.09656880374,18.0,0,4,0
11604.074894905538,1,75555.06288832774,48.0,1,1,0
22104.841511432554,1,54932.70306107715,46.0,1,4,0
9012.830505502572,0,119050.15084402432,24.0,0,3,0
4058.040653508811,0,76912.46231707938,21.0,0,4,0
14666.879166743869,1,176230.4295074256,19.0,1,3,1
4193.836946715454,0,38490.285367550496,58.0,1,1,0
12831.332209155797,1,81383.80209830336,27.0,0,2,1
6079.185568473864,0,67756.1791977346,58.0,1,2,0
12842.152021568327,1,76112.80427643473,35.0,1,1,0
7981.693125569437,0,146966.59364296106,21.0,0,1,1
17317.74845827063,1,88668.41483150351,32.0,1,2,0
3568.719361364685,0,37280.9330130856,18.0,1,2,0
637.2822348535492,0,86401.07606493987,31.0,1,2,0
20567.849373515288,1,53754.91114320876,19.0,1,4,0
4775.55795948199,0,52225.309618910826,30.0,0,2,1
21507.509526795762,1,111628.16414899872,35.0,1,1,1
18042.747807636002,1,48963.480753805336,24.0,1,2,0
4286.201542883942,0,54728.224153710275,28.0,1,2,0
4432.350613708211,0,67252.10695787544,40.0,1,2,0
11063.254955177403,0,106201.44014364919,34.0,0,2,1
19194.99885563978,1,88503.28079426957,30.0,1,5,1
11204.292578366387,1,58852.673695837315,30.0,1,4,0
10985.095035629405,1,57751.9137958084,40.0,1,3,0
4913.1133290283,0,37046.72264672047,40.0,1,1,0
5684.065336509359,0,45255.63427329048,29.0,1,3,0
4265.192922999742,0,47705.8569757284,54.0,0,4,0
8739.070825445186,0,61411.6311819754,44.0,1,2,0
12082.203761204171,0,178685.31457945384,31.0,1,2,1
2670.937882048058,0,47205.48078254893,20.0,1,2,1
17291.625755383022,1,57072.9450315973,28.0,1,2,0
1180.4994231356336,0,23713.524005362353,39.0,1,1,0
8718.61506627577,0,89347.23256668077,42.0,1,2,0
8479.217774760597,1,30069.769276900086,35.0,1,1,0
3641.6345363295027,0,42053.80878886348,29.0,1,2,0
20246.653292689694,1,111431.76218794398,44.0,1,2,0
15353.181644078895,1,23098.796260349132,40.0,1,3,0
3567.7714556429314,0,69422.07685406177,36.0,1,2,1
3401.971124013512,0,98761.66707037149,48.0,0,2,1
8952.551646286287,0,141877.90151562562,37.0,0,2,1
4655.994616358757,0,41770.82656396421,50.0,0,2,0
4698.797787839425,0,48435.46512448671,25.0,1,1,0
20754.767411132092,1,163116.2085566709,29.0,1,1,1
14909.098028594446,1,65347.20364555432,36.0,1,1,0
6145.833592983282,1,45792.15342676452,35.0,0,3,0
17892.703042289497,1,46224.12289315583,34.0,0,4,0
15539.891253889471,1,40689.35698998407,29.0,1,4,0
5407.433945050865,0,53112.304167346854,49.0,1,4,0
8221.04456752995,0,114017.84363300109,33.0,1,2,0
6730.043887944465,0,103144.1738180086,52.0,1,3,0
2870.898761682794,0,36785.714232621925,24.0,1,2,0
11193.525026785595,1,73665.73445922985,18.0,1,1,1
7192.523070471093,0,54117.89207674021,40.0,1,1,0
18149.623640089794,1,97852.860121759,28.0,1,1,1
1.0,0,61194.96148197659,36.0,0,1,0
18318.00904031772,1,79679.07959306295,39.0,1,1,1
6199.140017660991,1,61126.2940142731,26.0,0,3,0
466.203220671982,0,22169.15161623673,23.0,1,2,0
4416.83083195185,0,67744.68074592203,41.0,1,3,1
3471.1218470188373,0,35035.82979384289,27.0,0,3,0
15836.135718776284,1,96140.33306707653,29.0,1,4,1
14555.159896664196,1,47102.721224379544,21.0,1,4,0
2368.716517360553,0,48898.09276607111,32.0,1,2,0
6112.806196390264,0,65877.25965996074,49.0,1,3,0
7002.800864125033,0,88335.46756417028,41.0,1,3,0
6808.990084692218,0,60786.80923838424,37.0,1,2,0
786.1306720307484,0,150405.66951376194,47.0,1,1,1
6588.8444122156525,0,150905.47565477682,29.0,0,1,1
25772.950765854337,1,156019.19071741754,25.0,1,3,1
11277.974551886256,1,58855.50420553102,37.0,0,2,0
14111.536996538573,1,31540.281067803207,45.0,1,3,0
16329.873505143602,1,121788.26183014945,34.0,0,2,1
21023.0631506208,1,53735.40409274188,20.0,1,5,1
17028.266891993804,1,67446.04042115207,23.0,1,3,1
7685.747622325069,1,90595.52079205246,33.0,1,3,1
4674.487998650502,0,29666.739044447673,38.0,1,2,0
6096.962337841546,0,149426.60318550945,60.0,0,2,0
20223.06182089659,1,102485.96737722924,42.0,1,4,0
7522.339073648685,0,78915.72509034871,30.0,0,3,0
7786.106138309018,1,103306.78911268413,44.0,1,1,1
16647.593426831638,1,87419.72910737722,25.0,1,4,1
5638.242362170391,0,70151.61152212338,29.0,0,3,0
5407.995954700453,0,56733.08554958978,28.0,1,2,1
10520.389570025607,1,45726.29813119671,32.0,1,1,0
21276.525322223068,1,76390.00488256461,25.0,1,5,0
5401.18196054828,0,79268.93018363009,31.0,1,2,0
19894.881117539477,1,113731.92252700396,36.0,1,3,1
9566.229729196746,1,73154.5791805357,18.0,0,3,1
5669.0748429795085,1,43191.51064655139,31.0,1,2,0
4862.495973282578,0,30088.056449699252,56.0,0,3,0
3281.0616798952274,0,62082.46860676364,37.0,1,1,0
3867.140437479974,0,65268.89172650313,34.0,1,2,1
7271.34133224262,0,63004.04493330788,36.0,1,2,0
1.0,0,30783.7906035345,21.0,1,1,1
16031.789170607652,1,113236.35724577891,39.0,1,1,1
16970.39082448527,1,113132.48823079956,30.0,1,2,1
4281.47113586802,0,43842.43301525717,34.0,1,1,0
18584.022355282075,1,99011.47740799672,39.0,1,1,0
2954.6735736207042,0,106554.87939626045,58.0,0,1,0
3621.2150739545114,0,67455.50931759016,41.0,1,1,0
5985.598810924152,0,41181.758683859414,44.0,1,2,0
13955.695833478185,1,148255.2556698907,44.0,1,1,1
7375.59049680333,0,80054.32269353156,18.0,1,3,1
11693.40170741493,1,58365.56020788911,40.0,1,2,0
6136.986225861565,0,97384.53490714508,52.0,1,3,0
5773.658202973239,0,148911.02276814458,42.0,0,1,1
7548.202067794709,0,51607.37804701933,26.0,0,2,0
4090.9792616279815,0,93499.49111376089,20.0,0,2,0
16959.31447202896,1,174831.8764902968,19.0,1,1,1
8609.958838187453,0,37862.54269176354,37.0,1,2,0
3904.4305315814154,0,50280.5301014045,41.0,1,2,0
9269.828726439448,1,49073.40217145684,22.0,0,1,1
5016.164007435018,0,61134.793296623604,25.0,1,2,0
6010.692574798206,0,59576.300541864344,32.0,0,1,0
7411.797700536924,0,76910.5025033114,39.0,1,2,0
2727.0455638560506,0,43906.26238079041,38.0,1,3,0
865.8105260179618,0,48468.44543305495,25.0,0,1,1
13239.619903302579,1,76929.5419246258,30.0,1,1,1
6282.656667583311,1,71500.22888507645,30.0,1,1,1
3148.509839109207,0,102440.7543982522,39.0,0,1,0
13429.563070505932,1,81200.5672906014,26.0,1,3,1
22774.988537926056,1,97335.91515352052,36.0,1,3,1
7176.651354420803,1,37366.28029124417,41.0,1,3,1
5527.485712245993,0,54627.453375507954,40.0,0,3,0
19960.271105330914,1,166739.8305050607,47.0,1,4,0
16522.64798273777,1,80502.13809786268,33.0,1,1,1
7410.0531299878885,0,96153.05086446312,18.0,1,2,1
15067.573583288124,1,75838.9558157134,37.0,1,2,0
25722.895787985388,1,81851.9927169463,36.0,1,5,1
9355.862677448942,0,58956.07618766551,34.0,1,3,0
27359.487628337294,1,394663.82636159705,30.0,1,1,1
4721.625434552246,1,54280.593003898866,50.0,1,2,0
18459.743974091485,1,64915.349914479186,35.0,1,3,1
1.0,0,19684.40225228964,41.0,1,1,0
12437.88212334425,1,115051.29240231834,31.0,0,2,1
12625.329902881425,1,50205.181885212456,30.0,1,3,0
2098.191341036483,0,64190.014936267246,39.0,0,4,0
22244.15994529387,1,50816.66975686859,30.0,1,3,0
20952.548688990595,1,61738.223722931296,49.0,1,5,0
12111.756729672003,0,57404.41242045424,39.0,1,4,0
6039.496315931336,0,64762.31225291891,25.0,1,2,1
3578.041424888659,0,64447.05149965209,40.0,1,3,0
9292.34038937527,1,61260.91669355275,31.0,0,2,0
1705.9828987428173,0,60843.567783721875,43.0,0,2,0
5666.035354317679,0,127294.58243319126,34.0,0,3,1
7971.003493840801,0,102817.2541535201,52.0,1,1,1
22856.672948229552,1,103127.47869962676,18.0,1,3,1
14665.3084440546,1,45879.58654051594,25.0,1,4,0
23134.786410140558,1,124046.33149931031,46.0,1,3,0
7890.475144238401,0,116520.47115243571,48.0,1,4,1
13562.06152797251,1,50176.287604093595,35.0,1,3,0
15082.946099042825,1,141764.99610183618,28.0,1,2,1
9742.501008215177,1,47022.76045623962,42.0,1,3,0
19301.11429877831,1,26343.69063740824,28.0,1,3,0
18465.151480602883,1,114778.90516634726,34.0,1,1,1
6036.291194254993,0,62332.64783352166,38.0,0,2,0
19219.41319179138,1,107846.13154059018,38.0,1,2,1
1.0,0,45383.27475275092,46.0,1,2,0
5463.5661128018755,0,35211.041596829724,37.0,1,3,0
20093.08001970408,1,122508.5245013573,35.0,1,2,0
630.0402334366192,0,32740.421280633032,43.0,1,1,0
17515.97091494185,1,30317.632237655285,35.0,1,3,0
735.115101367418,0,25265.78921239788,25.0,1,2,0
7507.952004235281,1,16362.769011987908,27.0,1,2,0
2689.9065337490283,0,39357.73518061819,37.0,0,2,0
10682.946240606338,1,22365.97300885827,41.0,1,1,0
4501.040616069611,0,65003.556170401294,48.0,0,4,0
2808.613356734723,0,21629.022473502453,34.0,0,3,0
4066.7545412654026,0,38286.90805191338,45.0,0,2,0
23487.80383194305,1,212358.46494158544,33.0,1,2,1
5900.900601579841,0,78634.20959492889,30.0,0,1,0
12925.756702149672,1,67941.53518885668,34.0,1,2,1
1545.594607084693,0,29425.7084951931,43.0,1,2,0
1658.3748558789644,0,58524.52446678898,56.0,0,4,0
13018.123807009677,1,67782.15790603423,22.0,0,3,1
15553.627544559044,1,29655.699208899554,33.0,1,4,0
12156.220819846405,1,70480.42850773851,37.0,1,3,1
8250.565879614873,1,120044.31299202879,41.0,1,2,1
5516.387629708437,0,55596.24492180477,41.0,1,1,0
8737.354821880079,0,59956.93393873055,38.0,1,3,0
20565.180922958585,1,23835.98737611019,35.0,1,3,0
4826.827459721148,0,32872.21548100403,23.0,1,2,1
4762.630881529291,0,112290.83781538092,24.0,1,1,1
13538.144316201478,1,47535.14811532712,47.0,1,3,0
13828.236089611877,1,41570.421959761305,38.0,1,2,0
8108.401879004289,1,46803.274247613735,46.0,1,3,0
963.0729429472227,0,64296.915363401466,37.0,0,1,0
7439.795626621273,0,37078.48067394904,29.0,1,3,0
2845.496655032909,0,70492.26404948863,51.0,0,2,0
1855.6979217919563,0,33523.30546432699,18.0,1,1,1
8716.60198628657,0,97440.77154215027,45.0,0,2,0
12944.642591391508,1,39006.05273215634,45.0,1,2,1
19675.933070726653,1,128044.63069927838,37.0,1,1,1
18011.429041075295,1,65840.05519174336,28.0,1,2,1
6074.262162416966,0,43355.02037646999,62.0,1,4,0
22814.00372701582,1,104373.4179623312,36.0,1,2,1
6540.329928192847,0,33281.32009446351,43.0,1,3,0
10597.242109526453,1,50335.56568440706,33.0,1,3,1
6170.417904593687,0,66168.66137383424,18.0,0,2,0
12269.295800666769,1,62281.30617526458,36.0,1,2,0
3933.720781729563,0,24238.73532629807,45.0,1,2,0
3821.5415354290576,0,41759.2694626626,31.0,1,2,0
15868.133757027834,1,71978.09900297756,40.0,1,3,1
18121.75263749805,1,34202.50685848353,35.0,1,2,0
9378.82730471707,1,124643.71286008062,39.0,0,1,1
6871.012750159505,0,84760.96898277043,36.0,0,4,1
19854.14032464971,1,51168.52135395983,25.0,1,5,0
13661.46818621253,1,59269.7162495896,27.0,0,4,0
8065.814595582782,0,167842.62475040942,54.0,1,1,1
5741.036388292202,0,105661.32654002658,27.0,0,2,0
11540.352271119444,1,80026.21699704535,37.0,1,1,1
2933.321169848738,0,32605.641834293234,29.0,0,4,0
15335.868206172994,1,149463.22565641956,22.0,0,2,1
15750.395773181679,1,111993.99518687068,30.0,1,1,1
9019.75497293453,1,61438.828866366304,35.0,1,2,0
5433.189692007316,1,50269.35698591326,40.0,1,1,0
5146.153865777431,0,60237.35962649,36.0,1,2,0
16015.232828307293,1,36280.35392536862,37.0,1,3,1
4422.657671551841,0,52292.446913635504,32.0,1,2,1
19450.882900288285,1,96914.09602149816,26.0,1,2,1
4989.899594323544,0,26800.862836667115,43.0,1,2,0
13942.88206357119,1,56554.6560286373,56.0,1,1,0
11834.572571131119,1,70043.93636142148,24.0,1,4,0
13305.505078335893,1,69688.04203323132,47.0,1,2,0
7005.941001996578,0,36699.98124412575,25.0,1,4,0
18405.845369387825,1,36641.01624458646,30.0,1,3,0
7233.945085364743,0,114071.72443286498,42.0,1,3,0
7329.769780466988,0,35872.82964716458,48.0,1,4,0
17040.881091666288,1,109570.72149395655,49.0,0,5,0
4517.138816418019,1,51990.55479178502,52.0,1,2,0
7788.374345747032,0,113538.60328785054,36.0,0,3,0
11683.01819081574,1,53608.383708378846,36.0,1,4,0
2434.6928921159006,0,36929.439844292894,24.0,1,3,0
13882.448983590428,0,101547.04099677283,33.0,1,4,0
5759.170177957647,0,65598.25597848184,31.0,0,3,0
19545.746726662997,1,136528.44943533244,40.0,1,4,0
19324.65490253123,1,103373.09897634218,25.0,1,4,0
9024.009119114151,0,58999.643796849756,25.0,1,2,1
12686.607170529725,1,52847.527093793055,49.0,1,3,0
14385.655446540888,1,66948.98374181542,22.0,1,4,0
13357.998862448358,1,72773.34368282891,33.0,1,1,1
4203.209223497013,0,42579.39529108049,38.0,0,2,0
24027.7771666607,1,100807.6764030851,37.0,1,3,0
3464.5299366271947,0,54247.8291044831,20.0,0,2,0
4852.181974480199,0,53556.161364796346,38.0,0,3,0
1167.758569528462,0,50496.32454429867,44.0,0,3,0
9603.688320169684,0,74273.43529037532,29.0,1,2,1
2548.7033005883914,0,46815.69079630913,60.0,1,2,0
14077.005581029172,1,70790.85148330402,18.0,1,2,1
4753.615999954324,0,263893.6699223274,44.0,0,1,1
12510.897470746575,1,64421.02087692704,37.0,1,4,0
21716.61387330131,1,53263.02373500157,27.0,1,3,1
5831.701261489328,0,28743.168078261344,21.0,1,4,0
11590.449652375259,1,67853.81986704822,32.0,1,2,0
4648.094637217685,0,38001.63744261177,38.0,1,3,0
10038.422643270098,1,54842.51210452923,37.0,1,2,0
17010.848166625237,1,71382.1985221118,43.0,1,3,0
5939.612150219454,0,27847.689373935777,23.0,1,5,0
11100.291804865528,1,71591.48177148086,32.0,1,1,0
6926.933066093905,0,77053.67899146437,34.0,1,1,0
3849.170615108996,0,34594.50004475965,44.0,1,1,0
12297.521115487492,1,54385.09486968494,31.0,0,2,0
2556.5388767878885,0,26493.821104290575,50.0,1,3,0
19409.304168261264,1,145473.68176917906,20.0,1,2,1
8932.579282208295,0,78063.79361613747,49.0,1,3,0
9701.37333401479,0,60488.33100771508,50.0,1,5,0
2592.4394051401155,0,60978.83310579225,42.0,1,1,1
21768.891559979875,1,116508.76719311203,37.0,1,3,1
2926.950570344384,0,63127.844316369206,48.0,1,2,1
9782.468670441318,1,78073.68862322936,44.0,1,3,1
22626.58544872954,1,141395.2982083456,28.0,1,3,1
3421.495582164466,0,55654.4003802436,32.0,0,1,0
5319.9750822357455,0,38318.27968757798,33.0,1,2,0
765.7406113914549,0,43815.7978404368,50.0,1,1,1
14098.449804351265,1,135175.86552416545,22.0,1,3,1
13158.686642946846,1,69266.32624108395,18.0,0,4,0
1.0,0,51474.11587140611,36.0,0,2,1
16614.628456862923,1,107669.5603939579,30.0,1,1,0
8385.901038173473,1,108986.43379167508,42.0,1,2,1
4995.868165819722,1,52165.47288541724,25.0,0,2,0
6370.0322556990095,0,40701.96219538049,22.0,1,3,0
1056.102618974789,0,30173.99378624997,44.0,1,1,0
5154.388515067848,0,26985.515539429023,34.0,1,4,0
16424.34301759123,1,57959.905968228806,39.0,1,4,0
5416.5226704988045,0,42336.37931392438,51.0,0,3,0
12026.93221868846,1,167583.53207661,34.0,0,1,1
17537.776128270445,1,68136.53763104117,37.0,0,3,1
4099.038659598775,0,25057.418951030846,32.0,0,4,0
19605.35627727743,1,134506.07412097137,42.0,1,3,0
14353.645101234813,1,71743.68779066199,25.0,1,2,1
19768.60039807318,1,94135.427282346,23.0,1,2,0
8667.255869676428,1,93061.64373497783,48.0,1,4,0
11890.356502377825,1,76747.668231798,26.0,0,2,1
8200.403412571608,0,85962.91963463418,31.0,0,2,1
11476.929247263908,1,74561.55731410442,30.0,0,5,0
9140.687863022113,1,38055.73394782494,31.0,1,2,1
16322.224429940738,1,79488.37782470157,40.0,0,2,0
7492.3075577827985,1,110409.64272078357,24.0,1,1,0
11149.163052268255,1,59573.837804968265,38.0,0,3,0
1838.6667482408739,0,87173.10287392327,18.0,0,3,0
17012.11587403933,1,81617.14038232979,23.0,1,4,1
26456.13463905453,1,164033.51274875982,36.0,1,2,1
18126.712805525513,1,58315.596012959395,48.0,1,3,0
8736.060541569039,0,57182.19876986591,21.0,1,3,0
3285.4184491514893,0,62413.32853878665,45.0,0,2,0
9403.056294834576,0,62868.747709408985,25.0,1,3,1
2029.0142960381977,0,21241.05499930675,44.0,1,1,0
16545.849328345717,1,47987.463527482156,39.0,1,3,0
2371.6436705537826,0,76875.50185425076,33.0,0,1,0
6251.436151423722,0,65898.55167727933,36.0,1,3,0
